mainInfo,docsLink,flats
"{""id"":""ID дома: p-41779"",""name"":""Чехов г.о.  с.п. Любучанское  д.Прохорово  ЖК \""Шервудский лес\""  д. 41"",""address"":""Адрес: Московская обл.  Чеховский р-н  д. Прохорово  д. 41"",""developer"":""https://xn--80az8a.xn--d1aqf.xn--p1ai/%D1%81%D0%B5%D1%80%D0%B2%D0%B8%D1%81%D1%8B/%D0%B5%D0%B4%D0%B8%D0%BD%D1%8B%D0%B9-%D1%80%D0%B5%D0%B5%D1%81%D1%82%D1%80-%D0%B7%D0%B0%D1%81%D1%82%D1%80%D0%BE%D0%B9%D1%89%D0%B8%D0%BA%D0%BE%D0%B2/%D0%B7%D0%B0%D1%81%D1%82%D1%80%D0%BE%D0%B9%D1%89%D0%B8%D0%BA/4931"",""groupOfCompany"":null,""enterExplotation"":null,""cadastrNum"":""50:31:0030245:108"",""floorsNum"":""3"",""livingRoom"":""10"",""livingArea"":""786"",""unlivingRoom"":""-"",""unlivingArea"":""-"",""parkPlaces"":""-"",""parkArea"":""-""}",,"{""oneRoomFlatQnt"":null,""twoRoomFlatQnt"":null,""threeRoomFlatQnt"":null,""fourPlusRoomFlatQnt"":null,""entranceQnt"":null,""averFlatQntPerFloor"":null,""leavingFirstFloor"":null}"
"{""id"":""ID дома: p-41781"",""name"":""Чехов г.о.  с.п. Любучанское  д.Прохорово  ЖК \\\""Шервудский лес\\\""  д. 38"",""address"":""Адрес: Московская обл.  Чеховский р-н  д. Прохорово  д. 38"",""developer"":""https://xn--80az8a.xn--d1aqf.xn--p1ai/%D1%81%D0%B5%D1%80%D0%B2%D0%B8%D1%81%D1%8B/%D0%B5%D0%B4%D0%B8%D0%BD%D1%8B%D0%B9-%D1%80%D0%B5%D0%B5%D1%81%D1%82%D1%80-%D0%B7%D0%B0%D1%81%D1%82%D1%80%D0%BE%D0%B9%D1%89%D0%B8%D0%BA%D0%BE%D0%B2/%D0%B7%D0%B0%D1%81%D1%82%D1%80%D0%BE%D0%B9%D1%89%D0%B8%D0%BA/4931"",""groupOfCompany"":null,""enterExplotation"":null,""cadastrNum"":""50:31:0030245:106"",""floorsNum"":""3"",""livingRoom"":""10"",""livingArea"":""786"",""unlivingRoom"":""-"",""unlivingArea"":""-"",""parkPlaces"":""-"",""parkArea"":""-""}",,"{""oneRoomFlatQnt"":null,""twoRoomFlatQnt"":null,""threeRoomFlatQnt"":null,""fourPlusRoomFlatQnt"":null,""entranceQnt"":null,""averFlatQntPerFloor"":null,""leavingFirstFloor"":null}"
"{""id"":""ID дома: p-45472"",""name"":""ЖК Шервудский лес"",""address"":""Адрес: Московская обл.  Чеховский р-н  д. Прохорово  д. 42"",""developer"":""https://xn--80az8a.xn--d1aqf.xn--p1ai/%D1%81%D0%B5%D1%80%D0%B2%D0%B8%D1%81%D1%8B/%D0%B5%D0%B4%D0%B8%D0%BD%D1%8B%D0%B9-%D1%80%D0%B5%D0%B5%D1%81%D1%82%D1%80-%D0%B7%D0%B0%D1%81%D1%82%D1%80%D0%BE%D0%B9%D1%89%D0%B8%D0%BA%D0%BE%D0%B2/%D0%B7%D0%B0%D1%81%D1%82%D1%80%D0%BE%D0%B9%D1%89%D0%B8%D0%BA/4931"",""groupOfCompany"":null,""enterExplotation"":null,""cadastrNum"":""50:31:0030245:109"",""floorsNum"":""3"",""livingRoom"":""10"",""livingArea"":""786"",""unlivingRoom"":""-"",""unlivingArea"":""-"",""parkPlaces"":""-"",""parkArea"":""-""}",,"{""oneRoomFlatQnt"":null,""twoRoomFlatQnt"":null,""threeRoomFlatQnt"":null,""fourPlusRoomFlatQnt"":null,""entranceQnt"":null,""averFlatQntPerFloor"":null,""leavingFirstFloor"":null}"
"{""id"":""ID дома: p-116442"",""name"":""Многоквартирный жилой дом  ЖК Шервудский лес"",""address"":""Адрес: Московская обл.  Чеховский р-н  д. Прохорово  д. 30"",""developer"":""https://xn--80az8a.xn--d1aqf.xn--p1ai/%D1%81%D0%B5%D1%80%D0%B2%D0%B8%D1%81%D1%8B/%D0%B5%D0%B4%D0%B8%D0%BD%D1%8B%D0%B9-%D1%80%D0%B5%D0%B5%D1%81%D1%82%D1%80-%D0%B7%D0%B0%D1%81%D1%82%D1%80%D0%BE%D0%B9%D1%89%D0%B8%D0%BA%D0%BE%D0%B2/%D0%B7%D0%B0%D1%81%D1%82%D1%80%D0%BE%D0%B9%D1%89%D0%B8%D0%BA/4931"",""groupOfCompany"":null,""enterExplotation"":null,""cadastrNum"":""50:31:0030245:96"",""floorsNum"":""3"",""livingRoom"":""6"",""livingArea"":""698"",""unlivingRoom"":""-"",""unlivingArea"":""-"",""parkPlaces"":""-"",""parkArea"":""-""}",,"{""oneRoomFlatQnt"":null,""twoRoomFlatQnt"":null,""threeRoomFlatQnt"":null,""fourPlusRoomFlatQnt"":null,""entranceQnt"":null,""averFlatQntPerFloor"":null,""leavingFirstFloor"":null}"
"{""id"":""ID дома: p-41777"",""name"":""Чехов г.о.  с.п. Любучанское  д.Прохорово  ЖК \\\""Шервудский лес\\\""  д. 71"",""address"":""Адрес: Московская обл.  Чеховский р-н  д. Прохорово  д. 71"",""developer"":""https://xn--80az8a.xn--d1aqf.xn--p1ai/%D1%81%D0%B5%D1%80%D0%B2%D0%B8%D1%81%D1%8B/%D0%B5%D0%B4%D0%B8%D0%BD%D1%8B%D0%B9-%D1%80%D0%B5%D0%B5%D1%81%D1%82%D1%80-%D0%B7%D0%B0%D1%81%D1%82%D1%80%D0%BE%D0%B9%D1%89%D0%B8%D0%BA%D0%BE%D0%B2/%D0%B7%D0%B0%D1%81%D1%82%D1%80%D0%BE%D0%B9%D1%89%D0%B8%D0%BA/4931"",""groupOfCompany"":null,""enterExplotation"":null,""cadastrNum"":""50:31:0030245:117"",""floorsNum"":""3"",""livingRoom"":""8"",""livingArea"":""1 192"",""unlivingRoom"":""-"",""unlivingArea"":""-"",""parkPlaces"":""-"",""parkArea"":""-""}",,"{""oneRoomFlatQnt"":null,""twoRoomFlatQnt"":null,""threeRoomFlatQnt"":null,""fourPlusRoomFlatQnt"":null,""entranceQnt"":null,""averFlatQntPerFloor"":null,""leavingFirstFloor"":null}"
"{""id"":""ID дома: p-117440"",""name"":""ЖК Шервудский лес"",""address"":""Адрес: Московская обл.  Чеховский р-н  д. Прохорово  д. 80"",""developer"":""https://xn--80az8a.xn--d1aqf.xn--p1ai/%D1%81%D0%B5%D1%80%D0%B2%D0%B8%D1%81%D1%8B/%D0%B5%D0%B4%D0%B8%D0%BD%D1%8B%D0%B9-%D1%80%D0%B5%D0%B5%D1%81%D1%82%D1%80-%D0%B7%D0%B0%D1%81%D1%82%D1%80%D0%BE%D0%B9%D1%89%D0%B8%D0%BA%D0%BE%D0%B2/%D0%B7%D0%B0%D1%81%D1%82%D1%80%D0%BE%D0%B9%D1%89%D0%B8%D0%BA/4931"",""groupOfCompany"":null,""enterExplotation"":null,""cadastrNum"":""50:31:0030245:0121"",""floorsNum"":""2"",""livingRoom"":""2"",""livingArea"":""461"",""unlivingRoom"":""-"",""unlivingArea"":""-"",""parkPlaces"":""-"",""parkArea"":""-""}",,"{""oneRoomFlatQnt"":null,""twoRoomFlatQnt"":null,""threeRoomFlatQnt"":null,""fourPlusRoomFlatQnt"":null,""entranceQnt"":null,""averFlatQntPerFloor"":null,""leavingFirstFloor"":null}"
"{""id"":""ID дома: p-792"",""name"":""многоквартирный жилой дом"",""address"":""Адрес: Московская обл.  Чеховский р-н  д. Прохорово  д. 9"",""developer"":""https://xn--80az8a.xn--d1aqf.xn--p1ai/%D1%81%D0%B5%D1%80%D0%B2%D0%B8%D1%81%D1%8B/%D0%B5%D0%B4%D0%B8%D0%BD%D1%8B%D0%B9-%D1%80%D0%B5%D0%B5%D1%81%D1%82%D1%80-%D0%B7%D0%B0%D1%81%D1%82%D1%80%D0%BE%D0%B9%D1%89%D0%B8%D0%BA%D0%BE%D0%B2/%D0%B7%D0%B0%D1%81%D1%82%D1%80%D0%BE%D0%B9%D1%89%D0%B8%D0%BA/4931"",""groupOfCompany"":null,""enterExplotation"":null,""cadastrNum"":""50:31:0030245:92"",""floorsNum"":""3"",""livingRoom"":""6"",""livingArea"":""698"",""unlivingRoom"":""-"",""unlivingArea"":""1"",""parkPlaces"":""-"",""parkArea"":""-""}",,"{""oneRoomFlatQnt"":null,""twoRoomFlatQnt"":null,""threeRoomFlatQnt"":null,""fourPlusRoomFlatQnt"":null,""entranceQnt"":null,""averFlatQntPerFloor"":null,""leavingFirstFloor"":null}"
"{""id"":""ID дома: p-2248"",""name"":""многоквартирный жилой дом"",""address"":""Адрес: Московская обл.  Чеховский р-н  д. Прохорово  д. 5"",""developer"":""https://xn--80az8a.xn--d1aqf.xn--p1ai/%D1%81%D0%B5%D1%80%D0%B2%D0%B8%D1%81%D1%8B/%D0%B5%D0%B4%D0%B8%D0%BD%D1%8B%D0%B9-%D1%80%D0%B5%D0%B5%D1%81%D1%82%D1%80-%D0%B7%D0%B0%D1%81%D1%82%D1%80%D0%BE%D0%B9%D1%89%D0%B8%D0%BA%D0%BE%D0%B2/%D0%B7%D0%B0%D1%81%D1%82%D1%80%D0%BE%D0%B9%D1%89%D0%B8%D0%BA/4931"",""groupOfCompany"":null,""enterExplotation"":null,""cadastrNum"":""50:31:0030245:106"",""floorsNum"":""3"",""livingRoom"":""6"",""livingArea"":""553"",""unlivingRoom"":""-"",""unlivingArea"":""1"",""parkPlaces"":""-"",""parkArea"":""-""}",,"{""oneRoomFlatQnt"":null,""twoRoomFlatQnt"":null,""threeRoomFlatQnt"":null,""fourPlusRoomFlatQnt"":null,""entranceQnt"":null,""averFlatQntPerFloor"":null,""leavingFirstFloor"":null}"
"{""id"":""ID дома: p-8545"",""name"":""многоквартирный жилой дом"",""address"":""Адрес: Московская обл.  Чеховский р-н  д. Прохорово  д. 7"",""developer"":""https://xn--80az8a.xn--d1aqf.xn--p1ai/%D1%81%D0%B5%D1%80%D0%B2%D0%B8%D1%81%D1%8B/%D0%B5%D0%B4%D0%B8%D0%BD%D1%8B%D0%B9-%D1%80%D0%B5%D0%B5%D1%81%D1%82%D1%80-%D0%B7%D0%B0%D1%81%D1%82%D1%80%D0%BE%D0%B9%D1%89%D0%B8%D0%BA%D0%BE%D0%B2/%D0%B7%D0%B0%D1%81%D1%82%D1%80%D0%BE%D0%B9%D1%89%D0%B8%D0%BA/4931"",""groupOfCompany"":null,""enterExplotation"":null,""cadastrNum"":""50:31:0030245:64"",""floorsNum"":""3"",""livingRoom"":""6"",""livingArea"":""698"",""unlivingRoom"":""-"",""unlivingArea"":""1"",""parkPlaces"":""-"",""parkArea"":""-""}",,"{""oneRoomFlatQnt"":null,""twoRoomFlatQnt"":null,""threeRoomFlatQnt"":null,""fourPlusRoomFlatQnt"":null,""entranceQnt"":null,""averFlatQntPerFloor"":null,""leavingFirstFloor"":null}"
"{""id"":""ID дома: p-115879"",""name"":""Московская область  Чеховский район  деревня Прохорово  ЖК Шервудский лес  дом 28"",""address"":""Адрес: Московская обл.  Чеховский р-н  д. Прохорово  д. 28"",""developer"":""https://xn--80az8a.xn--d1aqf.xn--p1ai/%D1%81%D0%B5%D1%80%D0%B2%D0%B8%D1%81%D1%8B/%D0%B5%D0%B4%D0%B8%D0%BD%D1%8B%D0%B9-%D1%80%D0%B5%D0%B5%D1%81%D1%82%D1%80-%D0%B7%D0%B0%D1%81%D1%82%D1%80%D0%BE%D0%B9%D1%89%D0%B8%D0%BA%D0%BE%D0%B2/%D0%B7%D0%B0%D1%81%D1%82%D1%80%D0%BE%D0%B9%D1%89%D0%B8%D0%BA/4931"",""groupOfCompany"":null,""enterExplotation"":null,""cadastrNum"":""50:31:0030245:81"",""floorsNum"":""1"",""livingRoom"":""6"",""livingArea"":""553"",""unlivingRoom"":""-"",""unlivingArea"":""-"",""parkPlaces"":""-"",""parkArea"":""-""}",,"{""oneRoomFlatQnt"":null,""twoRoomFlatQnt"":null,""threeRoomFlatQnt"":null,""fourPlusRoomFlatQnt"":null,""entranceQnt"":null,""averFlatQntPerFloor"":null,""leavingFirstFloor"":null}"
"{""id"":""ID дома: p-41769"",""name"":""Чехов г.о.  с.п. Любучанское  д.Прохорово  ЖК \\\""Шервудский лес\\\""  д. 24"",""address"":""Адрес: Московская обл.  Чеховский р-н  д. Прохорово  д. 24"",""developer"":""https://xn--80az8a.xn--d1aqf.xn--p1ai/%D1%81%D0%B5%D1%80%D0%B2%D0%B8%D1%81%D1%8B/%D0%B5%D0%B4%D0%B8%D0%BD%D1%8B%D0%B9-%D1%80%D0%B5%D0%B5%D1%81%D1%82%D1%80-%D0%B7%D0%B0%D1%81%D1%82%D1%80%D0%BE%D0%B9%D1%89%D0%B8%D0%BA%D0%BE%D0%B2/%D0%B7%D0%B0%D1%81%D1%82%D1%80%D0%BE%D0%B9%D1%89%D0%B8%D0%BA/4931"",""groupOfCompany"":null,""enterExplotation"":null,""cadastrNum"":""50:31:0030245:67"",""floorsNum"":""3"",""livingRoom"":""6"",""livingArea"":""698"",""unlivingRoom"":""-"",""unlivingArea"":""-"",""parkPlaces"":""-"",""parkArea"":""-""}",,"{""oneRoomFlatQnt"":null,""twoRoomFlatQnt"":null,""threeRoomFlatQnt"":null,""fourPlusRoomFlatQnt"":null,""entranceQnt"":null,""averFlatQntPerFloor"":null,""leavingFirstFloor"":null}"
"{""id"":""ID дома: p-117437"",""name"":""ЖК Шервудский лес"",""address"":""Адрес: Московская обл.  Чеховский р-н  д. Прохорово  д. 49"",""developer"":""https://xn--80az8a.xn--d1aqf.xn--p1ai/%D1%81%D0%B5%D1%80%D0%B2%D0%B8%D1%81%D1%8B/%D0%B5%D0%B4%D0%B8%D0%BD%D1%8B%D0%B9-%D1%80%D0%B5%D0%B5%D1%81%D1%82%D1%80-%D0%B7%D0%B0%D1%81%D1%82%D1%80%D0%BE%D0%B9%D1%89%D0%B8%D0%BA%D0%BE%D0%B2/%D0%B7%D0%B0%D1%81%D1%82%D1%80%D0%BE%D0%B9%D1%89%D0%B8%D0%BA/4931"",""groupOfCompany"":null,""enterExplotation"":null,""cadastrNum"":""50:31:0030245:55"",""floorsNum"":""2"",""livingRoom"":""1"",""livingArea"":""349"",""unlivingRoom"":""-"",""unlivingArea"":""-"",""parkPlaces"":""-"",""parkArea"":""-""}",,"{""oneRoomFlatQnt"":null,""twoRoomFlatQnt"":null,""threeRoomFlatQnt"":null,""fourPlusRoomFlatQnt"":null,""entranceQnt"":null,""averFlatQntPerFloor"":null,""leavingFirstFloor"":null}"
"{""id"":""ID дома: p-41770"",""name"":""Чехов г.о.  с.п. Любучанское  д.Прохорово  ЖК \\\""Шервудский лес\\\""  д. 21"",""address"":""Адрес: Московская обл.  Чеховский р-н  д. Прохорово  д. 21"",""developer"":""https://xn--80az8a.xn--d1aqf.xn--p1ai/%D1%81%D0%B5%D1%80%D0%B2%D0%B8%D1%81%D1%8B/%D0%B5%D0%B4%D0%B8%D0%BD%D1%8B%D0%B9-%D1%80%D0%B5%D0%B5%D1%81%D1%82%D1%80-%D0%B7%D0%B0%D1%81%D1%82%D1%80%D0%BE%D0%B9%D1%89%D0%B8%D0%BA%D0%BE%D0%B2/%D0%B7%D0%B0%D1%81%D1%82%D1%80%D0%BE%D0%B9%D1%89%D0%B8%D0%BA/4931"",""groupOfCompany"":null,""enterExplotation"":null,""cadastrNum"":""50:31:0030245:52"",""floorsNum"":""3"",""livingRoom"":""10"",""livingArea"":""870"",""unlivingRoom"":""-"",""unlivingArea"":""-"",""parkPlaces"":""-"",""parkArea"":""-""}",,"{""oneRoomFlatQnt"":null,""twoRoomFlatQnt"":null,""threeRoomFlatQnt"":null,""fourPlusRoomFlatQnt"":null,""entranceQnt"":null,""averFlatQntPerFloor"":null,""leavingFirstFloor"":null}"
"{""id"":""ID дома: p-9511"",""name"":""многоквартирный жилой дом"",""address"":""Адрес: Московская обл.  Чеховский р-н  д. Прохорово  д. 60"",""developer"":""https://xn--80az8a.xn--d1aqf.xn--p1ai/%D1%81%D0%B5%D1%80%D0%B2%D0%B8%D1%81%D1%8B/%D0%B5%D0%B4%D0%B8%D0%BD%D1%8B%D0%B9-%D1%80%D0%B5%D0%B5%D1%81%D1%82%D1%80-%D0%B7%D0%B0%D1%81%D1%82%D1%80%D0%BE%D0%B9%D1%89%D0%B8%D0%BA%D0%BE%D0%B2/%D0%B7%D0%B0%D1%81%D1%82%D1%80%D0%BE%D0%B9%D1%89%D0%B8%D0%BA/4931"",""groupOfCompany"":null,""enterExplotation"":null,""cadastrNum"":""50:31:0030245:225"",""floorsNum"":""3"",""livingRoom"":""27"",""livingArea"":""1 385"",""unlivingRoom"":""-"",""unlivingArea"":""1"",""parkPlaces"":""-"",""parkArea"":""-""}",,"{""oneRoomFlatQnt"":null,""twoRoomFlatQnt"":null,""threeRoomFlatQnt"":null,""fourPlusRoomFlatQnt"":null,""entranceQnt"":null,""averFlatQntPerFloor"":null,""leavingFirstFloor"":null}"
"{""id"":""ID дома: p-116445"",""name"":""Многоквартирный жилой дом  ЖК Шервудский лес"",""address"":""Адрес: Московская обл.  Чеховский р-н  д. Прохорово  д. 36"",""developer"":""https://xn--80az8a.xn--d1aqf.xn--p1ai/%D1%81%D0%B5%D1%80%D0%B2%D0%B8%D1%81%D1%8B/%D0%B5%D0%B4%D0%B8%D0%BD%D1%8B%D0%B9-%D1%80%D0%B5%D0%B5%D1%81%D1%82%D1%80-%D0%B7%D0%B0%D1%81%D1%82%D1%80%D0%BE%D0%B9%D1%89%D0%B8%D0%BA%D0%BE%D0%B2/%D0%B7%D0%B0%D1%81%D1%82%D1%80%D0%BE%D0%B9%D1%89%D0%B8%D0%BA/4931"",""groupOfCompany"":null,""enterExplotation"":null,""cadastrNum"":""50:31:0030245:269"",""floorsNum"":""3"",""livingRoom"":""6"",""livingArea"":""553"",""unlivingRoom"":""-"",""unlivingArea"":""-"",""parkPlaces"":""-"",""parkArea"":""-""}",,"{""oneRoomFlatQnt"":null,""twoRoomFlatQnt"":null,""threeRoomFlatQnt"":null,""fourPlusRoomFlatQnt"":null,""entranceQnt"":null,""averFlatQntPerFloor"":null,""leavingFirstFloor"":null}"
"{""id"":""ID дома: p-115818"",""name"":""Московская область  Чеховский район  деревня Прохорово  ЖК Шервудский лес  дом 22"",""address"":""Адрес: Московская обл.  Чеховский р-н  д. Прохорово  д. 22"",""developer"":""https://xn--80az8a.xn--d1aqf.xn--p1ai/%D1%81%D0%B5%D1%80%D0%B2%D0%B8%D1%81%D1%8B/%D0%B5%D0%B4%D0%B8%D0%BD%D1%8B%D0%B9-%D1%80%D0%B5%D0%B5%D1%81%D1%82%D1%80-%D0%B7%D0%B0%D1%81%D1%82%D1%80%D0%BE%D0%B9%D1%89%D0%B8%D0%BA%D0%BE%D0%B2/%D0%B7%D0%B0%D1%81%D1%82%D1%80%D0%BE%D0%B9%D1%89%D0%B8%D0%BA/4931"",""groupOfCompany"":null,""enterExplotation"":null,""cadastrNum"":""50:31:0030245:95"",""floorsNum"":""3"",""livingRoom"":""6"",""livingArea"":""698"",""unlivingRoom"":""-"",""unlivingArea"":""-"",""parkPlaces"":""-"",""parkArea"":""-""}",,"{""oneRoomFlatQnt"":null,""twoRoomFlatQnt"":null,""threeRoomFlatQnt"":null,""fourPlusRoomFlatQnt"":null,""entranceQnt"":null,""averFlatQntPerFloor"":null,""leavingFirstFloor"":null}"
"{""id"":""ID дома: p-116447"",""name"":""Многоквартирный жилой дом  ЖК Шервудский лес"",""address"":""Адрес: Московская обл.  Чеховский р-н  д. Прохорово  д. 67"",""developer"":""https://xn--80az8a.xn--d1aqf.xn--p1ai/%D1%81%D0%B5%D1%80%D0%B2%D0%B8%D1%81%D1%8B/%D0%B5%D0%B4%D0%B8%D0%BD%D1%8B%D0%B9-%D1%80%D0%B5%D0%B5%D1%81%D1%82%D1%80-%D0%B7%D0%B0%D1%81%D1%82%D1%80%D0%BE%D0%B9%D1%89%D0%B8%D0%BA%D0%BE%D0%B2/%D0%B7%D0%B0%D1%81%D1%82%D1%80%D0%BE%D0%B9%D1%89%D0%B8%D0%BA/4931"",""groupOfCompany"":null,""enterExplotation"":null,""cadastrNum"":""50:31:0030245:114"",""floorsNum"":""3"",""livingRoom"":""6"",""livingArea"":""894"",""unlivingRoom"":""-"",""unlivingArea"":""-"",""parkPlaces"":""-"",""parkArea"":""-""}",,"{""oneRoomFlatQnt"":null,""twoRoomFlatQnt"":null,""threeRoomFlatQnt"":null,""fourPlusRoomFlatQnt"":null,""entranceQnt"":null,""averFlatQntPerFloor"":null,""leavingFirstFloor"":null}"
"{""id"":""ID дома: p-41768"",""name"":""Чехов г.о.  с.п. Любучанское  д.Прохорово  ЖК \\\""Шервудский лес\\\""  д. 25"",""address"":""Адрес: Московская обл.  Чеховский р-н  д. Прохорово  д. 25"",""developer"":""https://xn--80az8a.xn--d1aqf.xn--p1ai/%D1%81%D0%B5%D1%80%D0%B2%D0%B8%D1%81%D1%8B/%D0%B5%D0%B4%D0%B8%D0%BD%D1%8B%D0%B9-%D1%80%D0%B5%D0%B5%D1%81%D1%82%D1%80-%D0%B7%D0%B0%D1%81%D1%82%D1%80%D0%BE%D0%B9%D1%89%D0%B8%D0%BA%D0%BE%D0%B2/%D0%B7%D0%B0%D1%81%D1%82%D1%80%D0%BE%D0%B9%D1%89%D0%B8%D0%BA/4931"",""groupOfCompany"":null,""enterExplotation"":null,""cadastrNum"":""50:31:0030245:53"",""floorsNum"":""3"",""livingRoom"":""6"",""livingArea"":""698"",""unlivingRoom"":""-"",""unlivingArea"":""-"",""parkPlaces"":""-"",""parkArea"":""-""}",,"{""oneRoomFlatQnt"":null,""twoRoomFlatQnt"":null,""threeRoomFlatQnt"":null,""fourPlusRoomFlatQnt"":null,""entranceQnt"":null,""averFlatQntPerFloor"":null,""leavingFirstFloor"":null}"
"{""id"":""ID дома: p-116442"",""name"":""Многоквартирный жилой дом  ЖК Шервудский лес"",""address"":""Адрес: Московская обл.  Чеховский р-н  д. Прохорово  д. 30"",""developer"":""https://xn--80az8a.xn--d1aqf.xn--p1ai/%D1%81%D0%B5%D1%80%D0%B2%D0%B8%D1%81%D1%8B/%D0%B5%D0%B4%D0%B8%D0%BD%D1%8B%D0%B9-%D1%80%D0%B5%D0%B5%D1%81%D1%82%D1%80-%D0%B7%D0%B0%D1%81%D1%82%D1%80%D0%BE%D0%B9%D1%89%D0%B8%D0%BA%D0%BE%D0%B2/%D0%B7%D0%B0%D1%81%D1%82%D1%80%D0%BE%D0%B9%D1%89%D0%B8%D0%BA/4931"",""groupOfCompany"":null,""enterExplotation"":null,""cadastrNum"":""50:31:0030245:96"",""floorsNum"":""3"",""livingRoom"":""6"",""livingArea"":""698"",""unlivingRoom"":""-"",""unlivingArea"":""-"",""parkPlaces"":""-"",""parkArea"":""-""}",,"{""oneRoomFlatQnt"":null,""twoRoomFlatQnt"":null,""threeRoomFlatQnt"":null,""fourPlusRoomFlatQnt"":null,""entranceQnt"":null,""averFlatQntPerFloor"":null,""leavingFirstFloor"":null}"
"{""id"":""ID дома: p-262"",""name"":""многоквартирный жилой дом"",""address"":""Адрес: Московская обл.  Чеховский р-н  д. Прохорово  д. 63"",""developer"":""https://xn--80az8a.xn--d1aqf.xn--p1ai/%D1%81%D0%B5%D1%80%D0%B2%D0%B8%D1%81%D1%8B/%D0%B5%D0%B4%D0%B8%D0%BD%D1%8B%D0%B9-%D1%80%D0%B5%D0%B5%D1%81%D1%82%D1%80-%D0%B7%D0%B0%D1%81%D1%82%D1%80%D0%BE%D0%B9%D1%89%D0%B8%D0%BA%D0%BE%D0%B2/%D0%B7%D0%B0%D1%81%D1%82%D1%80%D0%BE%D0%B9%D1%89%D0%B8%D0%BA/4931"",""groupOfCompany"":null,""enterExplotation"":null,""cadastrNum"":""50:31:0030245:90"",""floorsNum"":""3"",""livingRoom"":""27"",""livingArea"":""1 385"",""unlivingRoom"":""-"",""unlivingArea"":""1"",""parkPlaces"":""-"",""parkArea"":""-""}",,"{""oneRoomFlatQnt"":null,""twoRoomFlatQnt"":null,""threeRoomFlatQnt"":null,""fourPlusRoomFlatQnt"":null,""entranceQnt"":null,""averFlatQntPerFloor"":null,""leavingFirstFloor"":null}"
"{""id"":""ID дома: p-3793"",""name"":""многоквартирный жилой дом"",""address"":""Адрес: Московская обл.  Чеховский р-н  д. Прохорово  д. 55"",""developer"":""https://xn--80az8a.xn--d1aqf.xn--p1ai/%D1%81%D0%B5%D1%80%D0%B2%D0%B8%D1%81%D1%8B/%D0%B5%D0%B4%D0%B8%D0%BD%D1%8B%D0%B9-%D1%80%D0%B5%D0%B5%D1%81%D1%82%D1%80-%D0%B7%D0%B0%D1%81%D1%82%D1%80%D0%BE%D0%B9%D1%89%D0%B8%D0%BA%D0%BE%D0%B2/%D0%B7%D0%B0%D1%81%D1%82%D1%80%D0%BE%D0%B9%D1%89%D0%B8%D0%BA/4931"",""groupOfCompany"":null,""enterExplotation"":null,""cadastrNum"":""50:31:0030245:289"",""floorsNum"":""3"",""livingRoom"":""27"",""livingArea"":""1 385"",""unlivingRoom"":""-"",""unlivingArea"":""1"",""parkPlaces"":""-"",""parkArea"":""-""}",,"{""oneRoomFlatQnt"":null,""twoRoomFlatQnt"":null,""threeRoomFlatQnt"":null,""fourPlusRoomFlatQnt"":null,""entranceQnt"":null,""averFlatQntPerFloor"":null,""leavingFirstFloor"":null}"
"{""id"":""ID дома: p-6862"",""name"":""многоквартирный жилой дом"",""address"":""Адрес: Московская обл.  Чеховский р-н  д. Прохорово  д. 52"",""developer"":""https://xn--80az8a.xn--d1aqf.xn--p1ai/%D1%81%D0%B5%D1%80%D0%B2%D0%B8%D1%81%D1%8B/%D0%B5%D0%B4%D0%B8%D0%BD%D1%8B%D0%B9-%D1%80%D0%B5%D0%B5%D1%81%D1%82%D1%80-%D0%B7%D0%B0%D1%81%D1%82%D1%80%D0%BE%D0%B9%D1%89%D0%B8%D0%BA%D0%BE%D0%B2/%D0%B7%D0%B0%D1%81%D1%82%D1%80%D0%BE%D0%B9%D1%89%D0%B8%D0%BA/4931"",""groupOfCompany"":null,""enterExplotation"":null,""cadastrNum"":""50:31:0030245:111"",""floorsNum"":""3"",""livingRoom"":""27"",""livingArea"":""1 385"",""unlivingRoom"":""-"",""unlivingArea"":""1"",""parkPlaces"":""-"",""parkArea"":""-""}",,"{""oneRoomFlatQnt"":null,""twoRoomFlatQnt"":null,""threeRoomFlatQnt"":null,""fourPlusRoomFlatQnt"":null,""entranceQnt"":null,""averFlatQntPerFloor"":null,""leavingFirstFloor"":null}"
